Zip,Meals
8091,80
8092,74
8093,68
8094,68
8095,80
8096,68
8097,68
8098,68
8099,80
8101,80
8102,80
8103,80
8104,80
8105,80
8106,80
8107,80
8108,80
8109,80
8110,80
8201,68
8202,68
8203,68
8204,68
8205,68
8210,68
8212,68
8213,68
8214,68
8215,68
8215,80
8217,68
8218,68
8219,68
8220,68
8221,68
8223,68
8224,80
8225,68
8226,68
8230,68
8231,68
8232,68
8234,68
8240,68
8241,68
8242,68
8243,68
8244,68
8245,68
8246,68
8247,68
8248,68
8250,68
8251,68
8252,68
8260,68
8270,68
8302,68
8310,68
8311,68
8312,68
8313,68
8314,68
8315,68
8316,68
8317,68
8318,68
8319,68
8320,68
8321,68
8322,68
8323,68
8324,68
8326,68
8327,68
8328,68
8329,68
8330,68
8332,68
8340,68
8341,68
8342,68
8343,68
8344,68
8345,68
8346,68
8347,68
8348,68
8349,68
8350,68
8352,68
8353,68
8360,68
8361,68
8362,68
8401,68
8402,68
8403,68
8404,68
8405,68
8406,68
8501,80
8501,86
8502,80
8504,80
8505,80
8510,86
8510,74
8511,80
8512,80
8512,86
8514,86
8514,74
8515,80
8515,86
8518,80
8520,86
8525,80
8525,86
8526,86
8527,74
8528,80
8530,80
8530,86
8533,80
8533,74
8534,86
8535,86
8536,80
8540,80
8540,86
8541,86
8542,86
8543,86
8544,86
8550,86
8551,80
8553,80
8554,80
8555,86
8556,80
8557,80
8558,80
8558,86
8559,80
8560,80
8560,86
8561,86
8562,80
8562,86
8601,86
8602,86
8603,86
8604,86
8605,86
8606,86
8607,86
8608,86
8609,86
8610,80
8610,86
8611,86
8618,86
8619,86
8620,80
8620,86
8625,86
8628,86
8629,86
8638,86
8640,80
8641,80
8645,86
8646,86
8647,86
8648,86
8650,86
8666,86
8690,86
8691,86
8695,86
8701,74
8720,86
8721,74
8722,74
8723,74
8724,86
8724,74
8730,86
8731,74
8732,74
8733,74
8734,74
8735,74
8736,86
8738,74
8739,74
8740,74
8741,74
8742,74
8750,86
8751,74
8752,74
8753,74
8754,74
8755,74
8756,74
8757,74
8758,74
8759,80
8759,74
8801,80
8802,68
8802,80
8803,80
8804,68
8804,80
8805,80
8807,80
8808,68
8809,80
8810,80
8812,80
8816,80
8817,80
8818,80
8820,80
8821,80
8822,80
8823,80
8824,80
8825,80
8826,80
8827,68
8827,80
8828,80
8829,80
8830,80
8831,80
8832,80
8833,80
8834,80
8835,80
8836,80
8837,80
8840,80
8844,80
8846,80
8848,68
8848,80
8850,80
8852,80
8853,80
8854,80
8855,80
8857,80
8858,80
8859,80
8861,80
8862,80
8863,80
8865,68
8865,80
8867,80
8868,80
8869,80
8870,80
8871,80
8872,80
8873,80
8875,80
8876,80
8879,80
8880,80
8882,80
8884,80
8885,80
8886,68
8887,80
8888,80
8889,80
8890,80
8899,80
8901,80
8902,80
8903,80
8904,80
8906,80
8933,80
8989,80
10001,92
10002,92
10003,92
10004,92
10005,92
10006,92
10007,92
10008,92
10009,92
10010,92
10011,92
10012,92
10013,92
10014,92
10016,92
10017,92
10018,92
10019,92
10020,92
10021,92
10022,92
10023,92
10024,92
10025,92
10026,92
10027,92
10028,92
10029,92
10030,92
10031,92
10032,92
10033,92
10034,92
10035,92
10036,92
10037,92
10038,92
10039,92
10040,92
10041,92
10043,92
10044,92
10045,92
10055,92
10060,92
10065,92
10069,92
10075,92
10080,92
10081,92
10087,92
10090,92
10101,92
10102,92
10103,92
10104,92
10105,92
10106,92
10107,92
10108,92
10109,92
10110,92
10111,92
10112,92
10113,92
10114,92
10115,92
10116,92
10117,92
10118,92
10119,92
10120,92
10121,92
10122,92
10123,92
10124,92
10125,92
10126,92
10128,92
10129,92
10130,92
10131,92
10132,92
10133,92
10138,92
10150,92
10151,92
10152,92
10153,92
10154,92
10155,92
10156,92
10157,92
10158,92
10159,92
10160,92
10162,92
10163,92
10164,92
10165,92
10166,92
10167,92
10168,92
10169,92
10170,92
10171,92
10172,92
10173,92
10174,92
10175,92
10176,92
10177,92
10178,92
10179,92
10185,92
10199,92
10203,92
10211,92
10212,92
10213,92
10242,92
10249,92
10256,92
10258,92
10259,92
10260,92
10261,92
10265,92
10268,92
10269,92
10270,92
10271,92
10272,92
10273,92
10274,92
10275,92
10276,92
10277,92
10278,92
10279,92
10280,92
10281,92
10282,92
10285,92
10286,92
10301,92
10302,92
10303,92
10304,92
10305,92
10306,92
10307,92
10308,92
10309,92
10310,92
10311,92
10312,92
10313,92
10314,92
10451,92
10452,92
10453,92
10454,92
10455,92
10456,92
10457,92
10458,92
10459,92
10460,92
10461,92
10462,92
10463,92
10464,92
10465,92
10466,92
10467,92
10468,92
10469,92
10470,92
10471,92
10472,92
10473,92
10474,92
10475,92
10501,92
10502,92
10503,92
10504,92
10505,68
10505,92
10506,86
10506,92
10507,92
10509,68
10509,86
10510,92
10511,92
10512,68
10512,80
10514,92
10516,68
10517,92
10518,92
10519,92
10520,92
10521,92
10522,92
10523,92
10524,68
10526,92
10527,92
10528,92
10530,92
10532,92
10533,92
10535,92
10536,92
10537,68
10538,92
10540,92
10541,68
10541,92
10542,68
10543,92
10545,92
10546,92
10547,92
10548,92
10549,92
10550,92
10551,92
10552,92
10553,92
10560,92
10562,92
10566,92
10567,92
10570,92
10573,92
10576,92
10577,92
10578,92
10579,68
10579,92
10580,92
10583,92
10587,92
10588,92
10589,92
10590,86
10590,92
10591,92
10594,92
10595,92
10596,92
10597,92
10598,92
10601,92
10602,92
10603,92
10604,92
10605,92
10606,92
10607,92
10610,92
10701,92
10702,92
10703,92
10704,92
10705,92
10706,92
10707,92
10708,92
10709,92
10710,92
10801,92
10802,92
10803,92
10804,92
10805,92
10901,80
10910,80
10911,80
10912,80
10913,80
10914,80
10915,80
10916,80
10917,80
10918,80
10919,80
10920,80
10921,80
10922,80
10923,80
10924,80
10925,80
10926,80
10927,80
10928,80
10930,80
10931,80
10932,80
10933,80
10940,68
10940,80
10941,80
10949,80
10950,80
10952,80
10953,80
10954,80
10956,80
10958,80
10959,80
10960,80
10962,80
10963,68
10963,80
10964,86
10964,80
10965,80
10968,80
10969,80
10970,80
10973,80
10974,80
10975,80
10976,80
10977,80
10979,80
10980,80
10981,80
10982,80
10983,80
10984,80
10985,80
10986,80
10987,80
10988,80
10989,80
10990,80
10992,80
10993,80
10994,80
10996,80
10997,80
10998,80
11001,86
11001,92
11002,86
11003,86
11004,92
11005,92
11010,86
11020,86
11021,86
11022,86
11023,86
11024,86
11026,86
11027,86
11030,86
11040,86
11040,92
11042,86
11050,86
11051,86
11052,86
11053,86
11054,86
11055,86
11096,86
11101,92
11102,92
11103,92
11104,92
11105,92
11106,92
11109,92
11120,92
11201,92
11202,92
11203,92
11204,92
11205,92
11206,92
11207,92
11208,92
11209,92
11210,92
11211,92
11212,92
11213,92
11214,92
11215,92
11216,92
11217,92
11218,92
11219,92
11220,92
11221,92
11222,92
11223,92
11224,92
11225,92
11226,92
11228,92
11229,92
11230,92
11231,92
11232,92
11233,92
11234,92
11235,92
11236,92
11237,92
11238,92
11239,92
11241,92
11242,92
11243,92
11245,92
11247,92
11249,92
11251,92
11252,92
11256,92
11351,92
11352,92
11354,92
11355,92
11356,92
11357,92
11358,92
11359,92
11360,92
11361,92
11362,92
11363,92
11364,92
11365,92
11366,92
11367,92
11368,92
11369,92
11370,92
11371,92
11372,92
11373,92
11374,92
11375,92
11377,92
11378,92
11379,92
11380,92
11385,92
11386,92
11405,92
11411,92
11412,92
11413,92
11414,92
11415,92
11416,92
11417,92
11418,92
11419,92
11420,92
11421,92
11422,92
11423,92
11424,92
11425,92
11426,92
11427,92
11428,92
11429,92
11430,92
11431,92
11432,92
11433,92
11434,92
11435,92
11436,92
11437,92
11439,92
11451,92
11499,92
11501,86
11507,86
11509,86
11510,86
11514,86
11516,86
11518,86
11520,86
11530,86
11531,86
11542,86
11545,86
11547,86
11548,86
11549,86
11550,86
11551,86
11552,86
11553,86
11554,86
11555,86
11556,86
11557,86
11558,86
11559,86
11560,86
11561,86
11563,86
11565,86
11566,86
11568,86
11569,86
11570,86
11571,86
11572,86
11575,86
11576,86
11577,86
11579,86
11580,86
11581,86
11582,86
11590,86
11596,86
11598,86
11599,86
11690,92
11691,92
11692,92
11693,92
11694,92
11695,92
11697,92
11701,86
11702,86
11703,86
11704,86
11705,86
11706,86
11707,86
11709,86
11710,86
11713,86
11714,86
11715,86
11716,86
11717,86
11718,86
11719,86
11720,86
11721,86
11722,86
11724,86
11725,86
11726,86
11727,86
11729,86
11730,86
11731,86
11732,86
11733,86
11735,86
11737,86
11738,86
11739,86
11740,86
11741,86
11742,86
11743,86
11746,86
11747,86
11749,86
11751,86
11752,86
11753,86
11754,86
11755,86
11756,86
11757,86
11758,86
11760,86
11762,86
11763,86
11764,86
11765,86
11766,86
11767,86
11768,86
11769,86
11770,86
11771,86
11772,86
11773,86
11775,86
11776,86
11777,86
11778,86
11779,86
11780,86
11782,86
11783,86
11784,86
11786,86
11787,86
11788,86
11789,86
11790,86
11791,86
11792,86
11793,86
11794,86
11795,86
11796,86
11797,86
11798,86
11801,86
11802,86
11803,86
11804,86
11815,86
11853,86
11901,86
11930,86
11931,86
11932,86
11933,86
11934,86
11935,86
11937,86
11939,86
11940,86
11941,86
11942,86
11944,86
11946,86
11947,86
11948,86
11949,86
11950,86
11951,86
11952,86
11953,86
11954,86
11955,86
11956,86
11957,86
11958,86
11959,86
11960,86
11961,86
11962,86
11963,86
11964,86
11965,86
11967,86
11968,86
11969,86
11970,86
11971,86
11972,86
11973,86
11975,86
11976,86
11977,86
11978,86
11980,86
12007,86
12008,80
12009,86
12010,68
12010,80
12015,68
12016,68
12017,68
12018,80
12019,80
12020,80
12022,80
12023,68
12023,86
12024,80
12025,68
12025,80
12027,80
12028,68
12028,80
12029,68
12031,68
12032,68
12033,80
12035,68
12036,68
12037,68
12040,80
12041,86
12042,68
12043,68
12045,86
12046,68
12046,86
12047,86
12050,68
12051,68
12052,80
12053,68
12053,86
12053,80
12054,86
12055,86
12056,80
12057,68
12057,80
12058,68
12059,86
12060,68
12061,80
12062,68
12062,80
12063,80
12064,68
12065,80
12066,68
12066,80
12067,86
12068,68
12069,68
12070,68
12071,68
12072,68
12073,68
12074,80
12075,68
12076,68
12077,86
12078,68
12082,80
12083,68
12083,86
12084,86
12085,86
12086,68
12086,80
12087,68
12087,86
12089,80
12090,80
12092,68
12093,68
12094,80
12095,68
12106,68
12107,86
12108,68
12110,86
12115,68
12116,68
12117,68
12118,80
12120,86
12121,80
12122,68
12122,86
12123,68
12123,80
12124,68
12125,68
12128,86
12130,68
12131,68
12132,68
12133,80
12134,68
12134,80
12136,68
12137,80
12138,80
12139,68
12140,80
12141,80
12143,68
12143,86
12144,80
12147,86
12148,80
12149,68
12150,80
12151,80
12153,80
12154,68
12154,80
12155,68
12156,68
12156,80
12157,68
12157,86
12158,86
12159,86
12160,68
12161,86
12164,68
12165,68
12166,68
12167,68
12168,80
12169,80
12170,80
12172,68
12173,68
12174,68
12175,68
12176,68
12177,68
12180,80
12181,80
12182,80
12183,86
12184,68
12185,80
12186,86
12187,68
12188,80
12189,86
12190,68
12192,68
12193,86
12194,68
12195,68
12196,80
12197,68
12198,80
12201,86
12202,86
12203,86
12204,86
12205,86
12206,86
12207,86
12208,86
12209,86
12210,86
12211,86
12212,86
12214,86
12220,86
12222,86
12223,86
12224,86
12225,86
12226,86
12227,86
12228,86
12229,86
12230,86
12231,86
12232,86
12233,86
12234,86
12235,86
12236,86
12237,86
12238,86
12239,86
12240,86
12241,86
12242,86
12243,86
12244,86
12245,86
12246,86
12247,86
12248,86
12249,86
12250,86
12255,86
12257,86
12260,86
12261,86
12288,86
12301,80
12302,80
12303,86
12303,80
12304,86
12304,80
12305,80
12306,86
12306,80
12307,80
12308,80
12309,86
12309,80
12325,80
12345,80
12401,86
12402,86
12404,86
12405,68
12406,68
12407,68
12409,86
12410,86
12411,86
12412,86
12413,68
12414,68
12416,86
12417,86
12418,68
12419,86
12420,86
12421,68
12422,68
12423,68
12424,68
12427,68
12428,86
12429,86
12430,68
12431,68
12432,86
12433,86
12434,68
12435,86
12436,68
12438,68
12439,68
12440,86
12441,86
12442,68
12443,86
12444,68
12446,86
12448,86
12449,86
12450,68
12451,68
12452,68
12453,86
12454,68
12455,68
12455,86
12456,86
12457,86
12458,68
12458,86
12459,68
12460,68
12461,86
12463,68
12464,86
12465,86
12466,86
12468,68
12469,68
12469,86
12470,68
12471,86
12472,86
12473,68
12474,68
12475,86
12477,86
12480,68
12480,86
12481,86
12482,68
12483,86
12484,86
12485,68
12486,86
12487,86
12489,86
12490,86
12491,86
12492,68
12493,86
12494,86
12495,86
12496,68
12498,86
12501,80
12502,68
12503,68
12504,80
12506,80
12507,80
12508,80
12510,80
12511,80
12512,80
12513,68
12514,80
12515,86
12516,68
12517,68
12518,80
12520,80
12521,68
12522,80
12523,68
12524,80
12525,86
12526,68
12527,80
12528,86
12529,68
12530,68
12531,68
12531,80
12533,68
12533,80
12534,68
12537,80
12538,80
12540,80
12541,68
12542,86
12542,80
12543,80
12544,68
12545,80
12546,68
12546,80
12547,86
12548,86
12549,80
12550,80
12551,80
12552,80
12553,80
12555,80
12561,86
12563,68
12564,80
12565,68
12566,68
12566,86
12566,80
12567,68
12567,80
12568,86
12569,80
12570,80
12571,80
12572,80
12574,80
12575,80
12577,80
12578,80
12580,80
12581,80
12582,68
12582,80
12583,68
12583,80
12584,80
12585,80
12586,80
12588,86
12589,86
12589,80
12590,80
12592,80
12594,80
12601,80
12602,80
12603,80
12604,80
12701,68
12719,68
12720,68
12721,68
12721,80
12722,68
12723,68
12724,68
12725,68
12725,86
12726,68
12727,68
12729,68
12729,80
12732,68
12733,68
12734,68
12736,68
12737,68
12738,68
12740,68
12740,86
12741,68
12742,68
12743,68
12745,68
12746,80
12747,68
12748,68
12749,68
12750,68
12751,68
12752,68
12754,68
12758,68
12758,86
12759,68
12760,68
12762,68
12763,68
12764,68
12765,68
12766,68
12767,68
12768,68
12769,68
12770,68
12771,80
12775,68
12776,68
12777,68
12778,68
12779,68
12780,68
12780,80
12781,68
12783,68
12784,68
12785,68
12786,68
12787,68
12788,68
12788,86
12789,68
12790,68
12791,68
12792,68
12801,86
12803,80
12804,86
12808,86
12809,68
12810,86
12811,86
12812,68
12814,86
12815,86
12816,68
12817,86
12819,68
12820,86
12821,68
12822,80
12823,68
12824,86
12827,68
12828,68
12828,80
12831,80
12832,68
12833,80
12834,68
12835,80
12836,86
12837,68
12838,68
12839,68
12841,68
12842,68
12843,86
12844,86
12845,86
12846,86
12847,68
12848,68
12849,68
12850,80
12851,86
12852,86
12853,86
12854,68
12855,86
12856,86
12857,86
12858,86
12859,80
12860,86
12861,68
12862,86
12863,80
12864,68
12865,68
12866,80
12870,86
12871,80
12872,86
12873,68
12874,86
12878,86
12879,86
12883,86
12884,80
12885,86
12886,86
12887,68
12901,68
12903,68
12910,68
12911,68
12912,68
12912,86
12913,86
12914,68
12915,68
12916,68
12917,68
12918,68
12919,68
12920,68
12921,68
12922,68
12923,68
12924,68
12926,68
12927,68
12928,86
12929,68
12930,68
12932,86
12933,68
12934,68
12935,68
12936,86
12937,68
12939,68
12941,86
12942,86
12943,86
12944,68
12944,86
12945,68
12946,86
12949,68
12950,86
12952,68
12953,68
12955,68
12956,86
12957,68
12958,68
12959,68
12960,86
12961,86
12962,68
12964,86
12965,68
12966,68
12967,68
12969,68
12970,68
12972,68
12973,68
12974,86
12975,86
12976,68
12977,86
12978,68
12979,68
12980,68
12981,68
12983,68
12983,86
12985,68
12986,68
12987,86
12989,68
12992,68
12993,86
12995,68
12996,86
12997,86
12998,86
13020,80
13021,68
13021,80
13022,68
13024,68
13026,68
13027,68
13027,80
13028,80
13029,80
13030,68
13030,80
13031,80
13032,68
13033,68
13033,80
13034,68
13035,68
13035,80
13036,80
13037,68
13037,80
13039,80
13040,68
13041,80
13042,68
13042,80
13043,68
13044,80
13045,68
13045,80
13051,80
13052,68
13052,80
13053,68
13053,80
13054,68
13056,68
13057,80
13060,68
13060,80
13061,68
13062,80
13063,80
13064,68
13064,80
13065,68
13066,80
13068,80
13069,80
13071,68
13072,68
13073,68
13073,80
13074,80
13076,80
13077,68
13077,80
13078,80
13080,68
13080,80
13081,68
13082,68
13082,80
13083,80
13084,80
13087,68
13088,80
13089,80
13090,80
13092,68
13092,80
13093,80
13101,68
13102,80
13103,80
13104,68
13104,80
13107,80
13108,80
13110,80
13111,68
13111,80
13112,80
13113,68
13114,80
13115,80
13116,80
13117,68
13118,68
13119,80
13120,80
13121,80
13122,68
13122,80
13123,68
13124,68
13126,68
13126,80
13131,80
13132,80
13134,68
13135,80
13136,68
13137,80
13138,80
13139,68
13140,68
13141,68
13141,80
13142,80
13143,68
13144,80
13145,80
13146,68
13147,68
13148,68
13152,68
13152,80
13153,80
13154,68
13155,68
13156,68
13156,80
13157,68
13158,68
13158,80
13159,68
13159,80
13160,68
13162,68
13163,68
13164,80
13165,68
13166,68
13166,80
13167,80
13201,80
13202,80
13203,80
13204,80
13205,80
13206,80
13207,80
13208,80
13209,80
13210,80
13211,80
13212,80
13214,80
13215,80
13217,80
13218,80
13219,80
13220,80
13221,80
13224,80
13225,80
13235,80
13244,80
13250,80
13251,80
13252,80
13261,80
13290,80
13301,68
13302,80
13303,68
13304,68
13305,68
13308,68
13309,68
13310,68
13312,68
13313,68
13314,68
13315,68
13316,68
13317,68
13318,68
13319,68
13320,68
13321,68
13322,68
13323,68
13324,68
13325,68
13326,68
13327,68
13328,68
13329,68
13331,68
13332,68
13333,68
13334,68
13335,68
13337,68
13338,68
13339,68
13340,68
13341,68
13342,68
13343,68
13345,68
13346,68
13348,68
13350,68
13352,68
13353,68
13354,68
13355,68
13357,68
13360,68
13361,68
13362,68
13363,68
13364,68
13365,68
13367,68
13368,68
13401,68
13402,68
13403,68
13404,68
13406,68
13407,68
13408,68
13409,68
13410,68
13411,68
13413,68
13415,68
13416,68
13417,68
13418,68
13420,68
13421,68
13424,68
13425,68
13426,80
13428,68
13431,68
13433,68
13435,68
13436,68
13437,80
13438,68
13439,68
13440,68
13441,68
13442,68
13449,68
13450,68
13452,68
13454,68
13455,68
13456,68
13457,68
13459,68
13460,68
13461,68
13464,68
13465,68
13468,68
13469,68
13470,68
13471,68
13472,68
13473,68
13475,68
13476,68
13477,68
13478,68
13479,68
13480,68
13482,68
13483,68
13484,68
13485,68
13486,68
13488,68
13489,68
13490,68
13491,68
13492,68
13493,80
13494,68
13495,68
13501,68
13502,68
13503,68
13504,68
13505,68
13599,68
13601,68
13602,68
13603,68
13605,68
13606,68
13607,68
13608,68
13611,68
13612,68
13613,68
13614,68
13615,68
13616,68
13617,68
13618,68
13619,68
13620,68
13621,68
13622,68
13623,68
13624,68
13625,68
13626,68
13627,68
13628,68
13630,68
13631,68
13632,68
13633,68
13634,68
13635,68
13636,68
13637,68
13638,68
13639,68
13640,68
13641,68
13642,68
13643,68
13645,68
13646,68
13647,68
13648,68
13649,68
13650,68
13651,68
13652,68
13654,68
13655,68
13656,68
13657,68
13658,68
13659,68
13660,68
13661,68
13662,68
13664,68
13665,68
13666,68
13667,68
13668,68
13669,68
13670,68
13671,68
13672,68
13673,68
13674,68
13675,68
13676,68
13677,68
13678,68
13679,68
13680,68
13681,68
13682,68
13683,68
13684,68
13685,68
13687,68
13690,68
13691,68
13692,68
13693,68
13694,68
13695,68
13696,68
13697,68
13699,68
13730,68
13730,74
13731,68
13732,68
13733,68
13734,68
13736,68
13736,74
13736,80
13737,74
13738,68
13739,68
13740,68
13743,68
13744,74
13745,74
13746,68
13746,74
13747,68
13748,74
13749,74
13750,68
13751,68
13752,68
13753,68
13754,68
13754,74
13755,68
13756,68
13757,68
13758,68
13760,68
13760,74
13761,74
13762,74
13763,74
13774,68
13775,68
13776,68
13777,74
13778,68
13778,74
13780,68
13782,68
13783,68
13784,68
13786,68
13787,68
13787,74
13788,68
13790,74
13794,74
13795,74
13796,68
13797,74
13801,68
13802,74
13803,68
13803,74
13804,68
13806,68
13807,68
13808,68
13809,68
13810,68
13811,68
13811,74
13812,68
13813,68
13813,74
13814,68
13815,68
13820,68
13825,68
13826,74
13827,68
13830,68
13832,68
13833,74
13834,68
13835,68
13835,74
13838,68
13839,68
13840,68
13841,68
13841,74
13842,68
13843,68
13844,68
13845,68
13846,68
13847,68
13848,74
13849,68
13850,68
13850,74
13851,74
13856,68
13859,68
13860,68
13861,68
13862,68
13862,74
13863,68
13863,74
13864,68
13864,80
13865,74
13901,74
13902,74
13903,74
13904,74
13905,74
14001,68
14001,80
14004,68
14004,80
14005,68
14006,80
14008,80
14009,68
14010,80
14011,68
14012,68
14012,80
14013,68
14013,80
14020,68
14021,68
14024,68
14025,80
14026,80
14027,80
14028,80
14029,68
14030,68
14030,80
14031,80
14032,80
14033,80
14034,80
14035,80
14036,68
14036,80
14037,68
14037,80
14038,80
14039,68
14040,68
14041,68
14042,68
14043,80
14047,80
14048,68
14051,80
14052,68
14052,80
14054,68
14055,80
14056,68
14057,80
14058,68
14059,80
14060,68
14061,80
14062,68
14063,68
14065,68
14066,68
14067,80
14068,80
14069,80
14070,68
14070,80
14072,80
14075,80
14080,80
14081,68
14081,80
14082,68
14083,68
14085,80
14086,80
14091,80
14092,80
14094,80
14095,80
14098,68
14098,80
14101,68
14102,80
14103,68
14105,68
14105,80
14107,80
14108,80
14109,80
14110,80
14111,80
14112,80
14113,68
14120,80
14125,68
14126,80
14127,80
14129,68
14130,68
14131,80
14132,80
14133,68
14134,80
14135,68
14136,68
14138,68
14139,68
14139,80
14140,80
14141,68
14141,80
14143,68
14144,80
14145,68
14145,80
14150,80
14151,80
14166,68
14167,68
14168,68
14169,80
14170,80
14171,68
14172,80
14173,68
14174,80
14201,80
14202,80
14203,80
14204,80
14205,80
14206,80
14207,80
14208,80
14209,80
14210,80
14211,80
14212,80
14213,80
14214,80
14215,80
14216,80
14217,80
14218,80
14219,80
14220,80
14221,80
14222,80
14223,80
14224,80
14225,80
14226,80
14227,80
14228,80
14231,80
14233,80
14240,80
14241,80
14260,80
14261,80
14263,80
14264,80
14265,80
14267,80
14269,80
14270,80
14272,80
14273,80
14276,80
14280,80
14301,80
14302,80
14303,80
14304,80
14305,80
14410,80
14411,68
14413,68
14414,68
14414,80
14415,68
14416,68
14416,80
14418,68
14420,68
14420,80
14422,68
14423,68
14423,80
14424,68
14425,68
14427,68
14428,68
14428,80
14429,68
14430,80
14432,68
14433,68
14435,68
14437,68
14441,68
14443,68
14445,80
14449,68
14450,68
14450,80
14452,68
14453,68
14454,68
14456,68
14461,68
14462,68
14463,68
14464,68
14464,80
14466,68
14467,80
14468,80
14469,68
14470,68
14470,80
14471,68
14472,68
14472,80
14475,68
14475,80
14476,68
14476,80
14477,68
14478,68
14479,68
14480,68
14481,68
14482,68
14482,80
14485,68
14486,68
14487,68
14488,68
14489,68
14502,68
14502,80
14504,68
14505,68
14506,80
14507,68
14508,68
14508,80
14510,68
14511,80
14512,68
14513,68
14514,80
14515,80
14516,68
14517,68
14518,68
14519,68
14519,80
14520,68
14521,68
14522,68
14525,68
14526,80
14527,68
14529,68
14530,68
14532,68
14533,68
14534,68
14534,80
14536,68
14537,68
14538,68
14539,68
14541,68
14542,68
14543,80
14544,68
14545,68
14546,68
14546,80
14547,68
14548,68
14549,68
14550,68
14551,68
14555,68
14556,68
14557,68
14558,68
14559,80
14560,68
14561,68
14563,68
14564,68
14564,80
14568,68
14569,68
14571,68
14572,68
14580,68
14580,80
14585,68
14586,80
14588,68
14589,68
14590,68
14591,68
14592,68
14602,80
14603,80
14604,80
14605,80
14606,80
14607,80
14608,80
14609,80
14610,80
14611,80
14612,80
14613,80
14614,80
14615,80
14616,80
14617,80
14618,80
14619,80
14620,80
14621,80
14622,80
14623,80
14624,80
14625,80
14626,80
14627,80
14638,80
14639,80
14642,80
14643,80
14644,80
14646,80
14647,80
14649,80
14650,80
14651,80
14652,80
14653,80
14692,80
14694,80
14701,68
14702,68
14706,68
14707,68
14708,68
14709,68
14710,68
14711,68
14712,68
14714,68
14715,68
14716,68
14717,68
14718,68
14719,68
14720,68
14721,68
14722,68
14723,68
14724,68
14726,68
14727,68
14728,68
14729,68
14730,68
14731,68
14732,68
14733,68
14735,68
14736,68
14737,68
14738,68
14739,68
14740,68
14741,68
14742,68
14743,68
14744,68
14745,68
14747,68
14748,68
14750,68
14751,68
14752,68
14753,68
14754,68
14755,68
14756,68
14757,68
14758,68
14760,68
14766,68
14767,68
14769,68
14770,68
14772,68
14774,68
14775,68
14777,68
14778,68
14779,68
14781,68
14782,68
14783,68
14784,68
14785,68
14786,68
14787,68
14788,68
14801,68
14802,68
14803,68
14804,68
14805,68
14806,68
14807,68
14808,68
14809,68
14810,68
14812,68
14813,68
14814,68
14815,68
14816,68
14817,68
14817,80
14818,68
14819,68
14820,68
14821,68
14822,68
14823,68
14824,68
14825,68
14826,68
14827,68
14830,68
14831,68
14836,68
14837,68
14838,68
14839,68
14840,68
14841,68
14842,68
14843,68
14845,68
14846,68
14847,68
14850,80
14851,80
14852,80
14853,80
14854,80
14855,68
14856,68
14857,68
14858,68
14859,68
14860,68
14861,68
14863,68
14864,68
14865,68
14867,68
14867,80
14869,68
14870,68
14871,68
14872,68
14873,68
14874,68
14876,68
14877,68
14878,68
14879,68
14880,68
14881,80
14882,68
14882,80
14883,68
14883,80
14884,68
14885,68
14886,68
14886,80
14887,68
